"identifiant","pays","poids","csp","csp_père","csp_mère","education","education_pere","education_mere","genre","age","csp_avec_A","mobilite","age_cat"
131101,"DE",2.1021485,"PI","OQ","66",5,5,2,1,42,"PI","PI_OQ_M","41-65"
131113,"DE",6.646059,"ONQ","OQ","66",1,3,3,1,40,"ONQ","ONQ_OQ_M","26-40"
131214,"DE",2.163361,"OQ","OQ","OQ",3,3,3,2,41,"C","OQ_OQ_F","41-65"
131232,"DE",2.7348804,"PI","OQ","66",3,3,2,1,39,"PI","PI_OQ_M","26-40"
131315,"DE",2.1021485,"C","OQ","66",5,3,3,1,53,"C","C_OQ_M","41-65"
131333,"DE",1.7960757,"OQ","PI","OQ",5,3,2,1,85,"OQ","OQ_PI_M",">65"
131404,"DE",2.1021485,"OQ","OQ","66",5,3,2,1,48,"OQ","OQ_OQ_M","41-65"
131422,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,46,"OQ","OQ_OQ_M","41-65"
131428,"DE",2.4896502,"C","C","PI",5,3,3,1,28,"C","C_C_M","26-40"
131606,"DE",1.7960757,"OQ","OQ","66",5,3,2,1,72,"OQ","OQ_OQ_M",">65"
131612,"DE",2.163361,"C","PI","OQ",3,3,3,2,45,"C","C_OQ_F","41-65"
132109,"DE",2.4147177,"C","C","PI",5,5,3,2,31,"C","C_PI_F","26-40"
132115,"DE",1.7960757,"C","OQ","66",5,3,2,1,76,"C","C_OQ_M",">65"
132228,"DE",1.7960757,"OQ","OQ","66",5,3,3,1,64,"OQ","OQ_OQ_M","41-65"
132234,"DE",2.3450022,"OQ","66","OQ",3,3,3,2,64,"OQ","OQ_OQ_F","41-65"
132329,"DE",1.7960757,"C","OQ","66",5,5,2,1,57,"C","C_OQ_M","41-65"
132418,"DE",2.3450022,"PI","C","C",4,5,4,2,58,"PI","PI_C_F","41-65"
132430,"DE",2.3450022,"OQ","OQ","OQ",3,5,3,2,67,"OQ","OQ_OQ_F",">65"
132513,"DE",2.1021485,"C","OQ","OQ",5,3,2,1,37,"C","C_OQ_M","26-40"
132602,"DE",2.720545,"OQ","OQ","66",3,3,2,1,64,"OQ","OQ_OQ_M","41-65"
132614,"DE",1.8742939,"C","C","OQ",5,5,3,2,57,"C","C_OQ_F","41-65"
133224,"DE",2.163361,"ONQ","PI","PI",4,2,3,2,37,"ONQ","ONQ_PI_F","26-40"
133402,"DE",2.4147177,"OQ","C","C",5,5,5,2,23,"C","OQ_C_F","14-25"
133503,"DE",2.1021485,"OQ","PI","OQ",5,5,4,1,37,"OQ","OQ_PI_M","26-40"
133509,"DE",2.8723552,"OQ","OQ","ONQ",3,3,2,2,27,"OQ","OQ_ONQ_F","26-40"
133533,"DE",2.7348804,"OQ","OQ","PI",3,3,3,1,39,"OQ","OQ_OQ_M","26-40"
133616,"DE",2.8723552,"OQ","PI","C",4,5,4,2,28,"C","OQ_C_F","26-40"
133628,"DE",2.720545,"OQ","OQ","66",3,3,2,1,80,"OQ","OQ_OQ_M",">65"
134303,"DE",2.7348804,"PI","OQ","66",3,3,2,1,36,"PI","PI_OQ_M","26-40"
134321,"DE",2.8723552,"OQ","OQ","PI",3,5,3,2,23,"OQ","OQ_PI_F","14-25"
134327,"DE",2.163361,"OQ","OQ","OQ",4,3,2,2,45,"OQ","OQ_OQ_F","41-65"
134624,"DE",1.7960757,"PI","PI","66",5,3,3,1,65,"PI","PI_PI_M","41-65"
135103,"DE",2.7348804,"PI","OQ","66",3,5,3,1,35,"PI","PI_OQ_M","26-40"
135109,"DE",3.081352,"OQ","C","66",2,2,2,1,17,"OQ","OQ_C_M","14-25"
135204,"DE",3.4025679,"C","OQ","66",3,3,3,1,23,"C","C_OQ_M","14-25"
135222,"DE",3.081352,"ONQ","ONQ","66",2,2,3,1,19,"ONQ","ONQ_ONQ_M","14-25"
135228,"DE",2.4896502,"OQ","OQ","OQ",5,5,3,1,32,"OQ","OQ_OQ_M","26-40"
135525,"DE",2.1021485,"OQ","ONQ","66",5,3,3,1,38,"OQ","OQ_ONQ_M","26-40"
135602,"DE",2.3450022,"OQ","88","OQ",3,3,3,2,63,"C","OQ_OQ_F","41-65"
136111,"DE",2.7348804,"PI","C","OQ",3,3,3,1,53,"PI","PI_C_M","41-65"
136224,"DE",2.7348804,"OQ","OQ","66",3,5,2,1,39,"OQ","OQ_OQ_M","26-40"
136527,"DE",2.7348804,"PI","C","66",4,3,3,1,42,"PI","PI_C_M","41-65"
136604,"DE",1.7960757,"C","C","C",5,5,3,1,72,"C","C_C_M",">65"
136622,"DE",1.7960757,"PI","C","OQ",5,5,3,1,67,"PI","PI_C_M",">65"
137113,"DE",5.537423,"OQ","66","PI",2,3,3,2,41,"OQ","OQ_PI_F","41-65"
137119,"DE",5.537423,"ONQ","OQ","ONQ",2,3,2,2,38,"ONQ","ONQ_ONQ_F","26-40"
137131,"DE",2.7348804,"PI","ONQ","66",3,1,3,1,49,"PI","PI_ONQ_M","41-65"
137202,"DE",2.720545,"OQ","OQ","OQ",3,2,2,1,79,"OQ","OQ_OQ_M",">65"
137208,"DE",2.720545,"ONQ","OQ","OQ",3,2,2,1,59,"ONQ","ONQ_OQ_M","41-65"
137214,"DE",2.7348804,"OQ","OQ","66",3,5,3,1,44,"OQ","OQ_OQ_M","41-65"
137220,"DE",6.646059,"OQ","OQ","66",1,3,2,1,40,"OQ","OQ_OQ_M","26-40"
137309,"DE",2.720545,"PI","C","66",4,5,4,1,66,"PI","PI_C_M",">65"
137315,"DE",2.8723552,"OQ","OQ","OQ",3,2,3,2,22,"OQ","OQ_OQ_F","14-25"
137321,"DE",1.7960757,"C","C","66",5,5,5,1,77,"C","C_C_M",">65"
137404,"DE",2.7348804,"OQ","OQ","66",3,5,3,1,48,"OQ","OQ_OQ_M","41-65"
137410,"DE",2.1021485,"OQ","OQ","66",5,5,2,1,54,"OQ","OQ_OQ_M","41-65"
137422,"DE",2.1021485,"C","ONQ","66",5,2,1,1,43,"C","C_ONQ_M","41-65"
137505,"DE",2.720545,"OQ","OQ","ONQ",3,2,3,1,71,"OQ","OQ_OQ_M",">65"
137517,"DE",2.7348804,"OQ","C","OQ",3,3,3,1,51,"C","OQ_C_M","41-65"
137523,"DE",3.739108,"OQ","OQ","OQ",2,3,3,2,19,"A","OQ_OQ_F","14-25"
137535,"DE",2.7348804,"C","OQ","66",4,3,3,1,50,"C","C_OQ_M","41-65"
137606,"DE",2.720545,"OQ","OQ","ONQ",3,3,2,1,61,"OQ","OQ_OQ_M","41-65"
137618,"DE",3.081352,"OQ","OQ","ONQ",2,3,3,1,20,"OQ","OQ_OQ_M","14-25"
137624,"DE",5.8598876,"OQ","ONQ","ONQ",2,2,2,2,60,"OQ","OQ_ONQ_F","41-65"
138127,"DE",2.3450022,"OQ","66","OQ",3,3,3,2,63,"OQ","OQ_OQ_F","41-65"
138204,"DE",1.7960757,"C","OQ","66",5,5,2,1,73,"C","C_OQ_M",">65"
138210,"DE",1.7960757,"C","C","66",5,5,2,1,76,"C","C_C_M",">65"
138228,"DE",2.1021485,"C","PI","PI",5,3,4,1,41,"C","C_PI_M","41-65"
138412,"DE",2.1021485,"PI","C","66",5,5,5,1,39,"PI","PI_C_M","26-40"
138513,"DE",2.7348804,"PI","OQ","66",3,3,3,1,47,"PI","PI_OQ_M","41-65"
139114,"DE",1.7960757,"C","C","66",5,5,3,1,61,"C","C_C_M","41-65"
139120,"DE",2.4147177,"OQ","PI","C",5,5,5,2,22,"OQ","OQ_C_F","14-25"
139132,"DE",2.720545,"OQ","PI","66",3,2,2,1,86,"OQ","OQ_PI_M",">65"
139233,"DE",2.4896502,"C","OQ","C",5,3,3,1,30,"C","C_OQ_M","26-40"
139304,"DE",2.1021485,"PI","PI","PI",5,4,3,1,41,"PI","PI_PI_M","41-65"
139316,"DE",3.4025679,"OQ","PI","PI",3,5,3,1,21,"OQ","OQ_PI_M","14-25"
139411,"DE",2.720545,"OQ","PI","66",4,5,2,1,60,"C","OQ_PI_M","41-65"
139417,"DE",3.4025679,"OQ","OQ","66",3,5,2,1,28,"OQ","OQ_OQ_M","26-40"
139518,"DE",1.7960757,"C","C","66",5,5,2,1,63,"C","C_C_M","41-65"
139524,"DE",2.4147177,"OQ","C","C",5,5,3,2,25,"C","OQ_C_F","14-25"
140110,"DE",2.7348804,"OQ","PI","66",4,3,2,1,38,"C","OQ_PI_M","26-40"
140306,"DE",3.4025679,"C","OQ","C",3,5,3,1,28,"C","C_OQ_M","26-40"
140324,"DE",2.1021485,"PI","C","PI",5,5,3,1,53,"PI","PI_C_M","41-65"
140401,"DE",2.7348804,"OQ","OQ","OQ",3,3,3,1,54,"OQ","OQ_OQ_M","41-65"
140413,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,41,"OQ","OQ_OQ_M","41-65"
140431,"DE",2.720545,"C","OQ","PI",3,5,3,1,78,"C","C_OQ_M",">65"
140520,"DE",3.4025679,"OQ","OQ","ONQ",3,3,3,1,34,"OQ","OQ_OQ_M","26-40"
140526,"DE",8.647812,"OQ","OQ","ONQ",1,3,3,1,70,"OQ","OQ_OQ_M",">65"
140609,"DE",2.720545,"PI","OQ","OQ",3,5,3,1,63,"PI","PI_OQ_M","41-65"
140627,"DE",2.8723552,"C","OQ","PI",3,3,3,2,24,"C","C_PI_F","14-25"
140633,"DE",3.4025679,"OQ","OQ","ONQ",4,3,3,1,33,"OQ","OQ_OQ_M","26-40"
141106,"DE",2.3450022,"C","66","OQ",3,3,3,2,59,"C","C_OQ_F","41-65"
141112,"DE",2.8723552,"OQ","C","ONQ",3,5,3,2,34,"OQ","OQ_ONQ_F","26-40"
141124,"DE",3.4025679,"PI","OQ","66",3,3,3,1,22,"PI","PI_OQ_M","14-25"
141136,"DE",3.081352,"ONQ","OQ","PI",1,3,3,1,17,"ONQ","ONQ_OQ_M","14-25"
141201,"DE",2.1021485,"OQ","OQ","66",5,3,3,1,52,"OQ","OQ_OQ_M","41-65"
141207,"DE",2.1021485,"C","OQ","66",5,3,3,1,37,"C","C_OQ_M","26-40"
141308,"DE",2.4896502,"OQ","OQ","PI",5,5,3,1,33,"OQ","OQ_OQ_M","26-40"
141415,"DE",2.1021485,"OQ","ONQ","66",5,3,3,1,51,"OQ","OQ_ONQ_M","41-65"
141510,"DE",1.7960757,"C","PI","66",5,3,2,1,66,"C","C_PI_M",">65"
141516,"DE",2.1021485,"C","C","66",5,5,3,1,42,"C","C_C_M","41-65"
141528,"DE",3.4025679,"OQ","OQ","66",3,3,4,1,26,"C","OQ_OQ_M","26-40"
141605,"DE",2.720545,"PI","PI","66",3,3,3,1,59,"PI","PI_PI_M","41-65"
141611,"DE",2.720545,"OQ","OQ","66",3,3,2,1,72,"OQ","OQ_OQ_M",">65"
142120,"DE",2.7348804,"OQ","ONQ","66",3,2,2,1,53,"OQ","OQ_ONQ_M","41-65"
142126,"DE",2.720545,"PI","OQ","66",3,3,2,1,68,"PI","PI_OQ_M",">65"
142203,"DE",2.7348804,"OQ","OQ","66",4,3,2,1,48,"OQ","OQ_OQ_M","41-65"
142215,"DE",2.7348804,"OQ","OQ","66",4,3,2,1,52,"C","OQ_OQ_M","41-65"
142304,"DE",3.4025679,"OQ","OQ","66",3,3,3,1,30,"C","OQ_OQ_M","26-40"
142316,"DE",2.720545,"OQ","OQ","66",3,2,2,1,55,"C","OQ_OQ_M","41-65"
142322,"DE",2.1021485,"OQ","C","PI",5,5,3,1,42,"OQ","OQ_C_M","41-65"
142328,"DE",2.7348804,"PI","OQ","66",3,5,2,1,40,"PI","PI_OQ_M","26-40"
142411,"DE",2.163361,"OQ","66","OQ",3,2,3,2,54,"OQ","OQ_OQ_F","41-65"
142423,"DE",2.720545,"OQ","OQ","66",3,2,2,1,57,"OQ","OQ_OQ_M","41-65"
142429,"DE",2.1021485,"C","OQ","66",5,5,2,1,43,"C","C_OQ_M","41-65"
142518,"DE",2.720545,"OQ","OQ","66",3,3,2,1,64,"C","OQ_OQ_M","41-65"
143123,"DE",2.7348804,"OQ","OQ","OQ",4,3,3,1,38,"C","OQ_OQ_M","26-40"
143206,"DE",1.7960757,"C","OQ","66",5,3,2,1,82,"C","C_OQ_M",">65"
143230,"DE",2.7348804,"OQ","C","66",3,2,3,1,37,"OQ","OQ_C_M","26-40"
143319,"DE",2.163361,"PI","OQ","ONQ",3,3,3,2,39,"PI","PI_ONQ_F","26-40"
143325,"DE",2.1021485,"C","OQ","66",5,5,3,1,51,"C","C_OQ_M","41-65"
143331,"DE",2.3450022,"PI","66","PI",3,4,3,2,62,"PI","PI_PI_F","41-65"
143402,"DE",1.7960757,"PI","OQ","66",5,3,3,1,56,"PI","PI_OQ_M","41-65"
143408,"DE",2.8723552,"OQ","ONQ","ONQ",3,3,2,2,33,"OQ","OQ_ONQ_F","26-40"
143420,"DE",2.1021485,"C","OQ","66",5,5,5,1,54,"C","C_OQ_M","41-65"
143515,"DE",3.081352,"PI","OQ","OQ",1,3,3,1,17,"PI","PI_OQ_M","14-25"
143521,"DE",2.7348804,"PI","OQ","OQ",3,3,3,1,35,"PI","PI_OQ_M","26-40"
143527,"DE",1.7960757,"C","C","66",5,5,3,1,61,"C","C_C_M","41-65"
143616,"DE",2.163361,"OQ","OQ","ONQ",4,3,2,2,38,"C","OQ_ONQ_F","26-40"
144119,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,53,"OQ","OQ_OQ_M","41-65"
144131,"DE",2.163361,"OQ","OQ","OQ",3,3,3,2,54,"C","OQ_OQ_F","41-65"
144315,"DE",2.720545,"OQ","OQ","66",3,3,2,1,58,"C","OQ_OQ_M","41-65"
144416,"DE",2.720545,"OQ","OQ","66",3,3,2,1,66,"OQ","OQ_OQ_M",">65"
144422,"DE",3.081352,"OQ","OQ","66",2,3,3,1,21,"OQ","OQ_OQ_M","14-25"
144535,"DE",2.7348804,"OQ","ONQ","ONQ",3,3,3,1,54,"OQ","OQ_ONQ_M","41-65"
144606,"DE",2.7348804,"OQ","OQ","66",4,3,3,1,51,"C","OQ_OQ_M","41-65"
145108,"DE",3.4025679,"OQ","OQ","OQ",4,3,3,1,24,"C","OQ_OQ_M","14-25"
145120,"DE",2.1021485,"OQ","OQ","OQ",5,5,3,1,50,"OQ","OQ_OQ_M","41-65"
145203,"DE",3.4025679,"OQ","OQ","88",3,3,3,1,22,"OQ","OQ_OQ_M","14-25"
145209,"DE",2.7348804,"OQ","OQ","ONQ",3,3,3,1,38,"OQ","OQ_OQ_M","26-40"
145221,"DE",6.646059,"OQ","OQ","66",2,3,3,1,37,"OQ","OQ_OQ_M","26-40"
145227,"DE",2.7348804,"C","C","PI",4,3,3,1,41,"C","C_C_M","41-65"
145304,"DE",2.1021485,"OQ","OQ","66",5,3,2,1,35,"A","OQ_OQ_M","26-40"
145310,"DE",1.7960757,"OQ","OQ","66",5,3,2,1,65,"OQ","OQ_OQ_M","41-65"
145423,"DE",3.739108,"OQ","C","OQ",2,3,3,2,17,"OQ","OQ_OQ_F","14-25"
145518,"DE",2.8723552,"OQ","OQ","C",4,3,2,2,33,"OQ","OQ_C_F","26-40"
145536,"DE",2.1021485,"C","C","66",5,3,3,1,45,"C","C_C_M","41-65"
145613,"DE",2.163361,"OQ","OQ","OQ",3,3,2,2,44,"OQ","OQ_OQ_F","41-65"
145619,"DE",2.163361,"OQ","OQ","OQ",4,2,3,2,41,"OQ","OQ_OQ_F","41-65"
146104,"DE",2.720545,"C","C","66",4,3,3,1,70,"C","C_C_M",">65"
146128,"DE",2.7348804,"OQ","OQ","OQ",3,3,3,1,38,"OQ","OQ_OQ_M","26-40"
146205,"DE",2.7348804,"OQ","OQ","OQ",3,5,3,1,44,"OQ","OQ_OQ_M","41-65"
146217,"DE",6.646059,"ONQ","OQ","OQ",2,3,3,1,46,"ONQ","ONQ_OQ_M","41-65"
146401,"DE",2.720545,"OQ","OQ","66",3,2,2,1,69,"OQ","OQ_OQ_M",">65"
146419,"DE",2.7348804,"ONQ","OQ","66",3,3,2,1,51,"ONQ","ONQ_OQ_M","41-65"
146425,"DE",2.1021485,"C","C","66",5,4,3,1,39,"C","C_C_M","26-40"
146502,"DE",2.4896502,"C","OQ","66",5,3,2,1,28,"C","C_OQ_M","26-40"
146532,"DE",2.4896502,"OQ","ONQ","ONQ",5,4,3,1,34,"C","OQ_ONQ_M","26-40"
146627,"DE",2.163361,"OQ","OQ","OQ",3,3,3,2,42,"C","OQ_OQ_F","41-65"
146633,"DE",2.3450022,"OQ","OQ","ONQ",3,3,3,2,68,"OQ","OQ_ONQ_F",">65"
147124,"DE",2.163361,"OQ","OQ","OQ",3,3,2,2,46,"OQ","OQ_OQ_F","41-65"
147130,"DE",6.646059,"PI","PI","66",2,3,2,1,39,"PI","PI_PI_M","26-40"
147225,"DE",2.7348804,"PI","PI","PI",3,3,3,1,45,"PI","PI_PI_M","41-65"
147308,"DE",2.720545,"PI","OQ","66",3,3,1,1,75,"PI","PI_OQ_M",">65"
147326,"DE",6.646059,"OQ","OQ","66",2,3,2,1,45,"OQ","OQ_OQ_M","41-65"
147403,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,48,"OQ","OQ_OQ_M","41-65"
147415,"DE",2.7348804,"OQ","OQ","88",3,3,2,1,35,"OQ","OQ_OQ_M","26-40"
147421,"DE",2.163361,"OQ","OQ","OQ",3,3,3,2,49,"C","OQ_OQ_F","41-65"
147427,"DE",2.4147177,"C","OQ","PI",5,3,4,2,33,"C","C_PI_F","26-40"
147504,"DE",2.720545,"OQ","OQ","OQ",4,3,3,1,56,"C","OQ_OQ_M","41-65"
147534,"DE",1.7320268,"OQ","C","C",5,5,5,2,46,"OQ","OQ_C_F","41-65"
147617,"DE",2.163361,"PI","PI","PI",4,3,3,2,36,"PI","PI_PI_F","26-40"
148215,"DE",2.8723552,"OQ","ONQ","ONQ",3,2,2,2,26,"OQ","OQ_ONQ_F","26-40"
148221,"DE",3.4025679,"PI","OQ","66",3,3,2,1,27,"PI","PI_OQ_M","26-40"
148316,"DE",3.4025679,"ONQ","OQ","66",3,3,2,1,30,"ONQ","ONQ_OQ_M","26-40"
148322,"DE",2.7348804,"OQ","OQ","OQ",3,3,3,1,42,"OQ","OQ_OQ_M","41-65"
148328,"DE",3.081352,"OQ","OQ","66",2,3,1,1,34,"OQ","OQ_OQ_M","26-40"
148536,"DE",2.1021485,"PI","OQ","66",5,5,3,1,39,"PI","PI_OQ_M","26-40"
148601,"DE",2.1021485,"C","C","PI",5,5,4,1,35,"C","C_C_M","26-40"
148607,"DE",2.720545,"OQ","ONQ","66",3,2,1,1,55,"OQ","OQ_ONQ_M","41-65"
148625,"DE",2.7348804,"OQ","OQ","66",3,3,3,1,49,"OQ","OQ_OQ_M","41-65"
148631,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,37,"OQ","OQ_OQ_M","26-40"
149116,"DE",8.647812,"PI","OQ","66",2,3,2,1,74,"PI","PI_OQ_M",">65"
149205,"DE",3.4025679,"ONQ","OQ","66",3,3,2,1,24,"ONQ","ONQ_OQ_M","14-25"
149211,"DE",3.739108,"OQ","OQ","OQ",2,3,3,2,29,"OQ","OQ_OQ_F","26-40"
149217,"DE",2.163361,"PI","OQ","OQ",4,3,3,2,43,"PI","PI_OQ_F","41-65"
149336,"DE",1.7960757,"C","OQ","OQ",5,3,3,1,59,"C","C_OQ_M","41-65"
149401,"DE",2.7348804,"OQ","OQ","OQ",3,3,2,1,48,"OQ","OQ_OQ_M","41-65"
149407,"DE",2.8723552,"OQ","OQ","OQ",3,3,3,2,32,"OQ","OQ_OQ_F","26-40"
149413,"DE",2.4896502,"PI","C","66",5,4,3,1,28,"PI","PI_C_M","26-40"
149502,"DE",2.720545,"OQ","ONQ","66",3,2,2,1,63,"OQ","OQ_ONQ_M","41-65"
149526,"DE",2.1021485,"C","PI","66",5,5,3,1,37,"C","C_PI_M","26-40"
149603,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,53,"OQ","OQ_OQ_M","41-65"
149609,"DE",2.163361,"OQ","OQ","OQ",3,3,3,2,51,"OQ","OQ_OQ_F","41-65"
149615,"DE",2.7348804,"OQ","OQ","66",3,3,2,1,40,"OQ","OQ_OQ_M","26-40"
149627,"DE",2.720545,"OQ","OQ","OQ",3,3,2,1,75,"C","OQ_OQ_M",">65"
149633,"DE",2.3450022,"PI","OQ","OQ",3,3,2,2,77,"PI","PI_OQ_F",">65"
150131,"DE",2.163361,"OQ","ONQ","ONQ",3,1,1,2,44,"A","OQ_ONQ_F","41-65"
150226,"DE",2.4147177,"C","OQ","ONQ",5,3,2,2,32,"C","C_ONQ_F","26-40"
150303,"DE",2.163361,"OQ","66","ONQ",3,3,3,2,36,"OQ","OQ_ONQ_F","26-40"
150321,"DE",2.163361,"PI","OQ","C",3,3,5,2,43,"PI","PI_C_F","41-65"
151110,"DE",2.4896502,"PI","OQ","OQ",5,3,5,1,32,"PI","PI_OQ_M","26-40"
151128,"DE",2.1021485,"PI","OQ","PI",5,3,3,1,46,"PI","PI_OQ_M","41-65"
151134,"DE",8.647812,"PI","C","66",2,5,3,1,59,"PI","PI_C_M","41-65"
151306,"DE",2.720545,"OQ","OQ","66",3,3,2,1,68,"OQ","OQ_OQ_M",">65"
151318,"DE",2.163361,"PI","OQ","OQ",3,3,3,2,39,"PI","PI_OQ_F","26-40"
151407,"DE",8.647812,"C","OQ","88",2,3,2,1,64,"C","C_OQ_M","41-65"
151502,"DE",1.7960757,"C","PI","66",5,2,2,1,63,"C","C_PI_M","41-65"
151520,"DE",3.081352,"OQ","OQ","66",2,3,1,1,18,"OQ","OQ_OQ_M","14-25"
151526,"DE",2.720545,"OQ","OQ","66",3,3,2,1,69,"OQ","OQ_OQ_M",">65"
152207,"DE",4.1652236,"ONQ","OQ","OQ",3,3,3,1,24,"ONQ","ONQ_OQ_M","14-25"
152225,"DE",4.5771966,"PI","OQ","PI",2,5,3,2,34,"PI","PI_PI_F","26-40"
152308,"DE",4.1652236,"PI","OQ","ONQ",3,2,2,1,34,"PI","PI_OQ_M","26-40"
152314,"DE",4.1652236,"OQ","OQ","66",3,3,3,1,32,"OQ","OQ_OQ_M","26-40"
152326,"DE",2.6482592,"OQ","C","OQ",3,5,3,2,36,"C","OQ_OQ_F","26-40"
152433,"DE",2.1986504,"PI","PI","OQ",5,5,2,1,69,"PI","PI_PI_M",">65"
152522,"DE",2.5733268,"C","C","C",5,2,2,1,41,"C","C_C_M","41-65"
152528,"DE",2.5733268,"C","C","PI",5,5,2,1,42,"C","C_C_M","41-65"
152534,"DE",2.1202455,"C","66","PI",5,3,3,2,51,"C","C_PI_F","41-65"
152605,"DE",4.1652236,"OQ","ONQ","ONQ",4,3,1,1,32,"C","OQ_ONQ_M","26-40"
152617,"DE",2.5733268,"PI","OQ","PI",5,3,5,1,41,"PI","PI_OQ_M","41-65"
153228,"DE",3.34788,"OQ","OQ","66",3,3,2,1,38,"C","OQ_OQ_M","26-40"
153323,"DE",3.77201,"OQ","OQ","66",1,2,1,1,30,"A","OQ_OQ_M","26-40"
153329,"DE",3.0476832,"C","C","PI",5,5,3,1,32,"C","C_C_M","26-40"
153335,"DE",3.3303313,"ONQ","OQ","66",3,3,2,1,77,"ONQ","ONQ_OQ_M",">65"
153418,"DE",2.5733268,"C","C","OQ",5,5,2,1,43,"C","C_C_M","41-65"
153531,"DE",3.0476832,"PI","C","66",5,5,5,1,28,"PI","PI_C_M","26-40"
153608,"DE",3.5161686,"PI","C","C",3,5,3,2,23,"PI","PI_C_F","14-25"
153632,"DE",2.5733268,"C","OQ","PI",5,5,3,1,38,"C","C_OQ_M","26-40"
154123,"DE",2.9559553,"C","C","PI",5,3,3,2,34,"C","C_PI_F","26-40"
154224,"DE",3.3303313,"OQ","OQ","66",3,5,2,1,64,"C","OQ_OQ_M","41-65"
154301,"DE",3.34788,"PI","OQ","66",3,3,2,1,51,"PI","PI_OQ_M","41-65"
154319,"DE",3.3303313,"OQ","OQ","66",3,3,2,1,56,"OQ","OQ_OQ_M","41-65"
154331,"DE",2.5733268,"PI","OQ","66",5,3,2,1,54,"PI","PI_OQ_M","41-65"
154420,"DE",2.5733268,"PI","OQ","PI",5,5,3,1,36,"PI","PI_OQ_M","26-40"
154426,"DE",2.5733268,"C","OQ","66",5,3,2,1,44,"C","C_OQ_M","41-65"
154527,"DE",3.0476832,"OQ","OQ","66",5,5,2,1,34,"A","OQ_OQ_M","26-40"
154533,"DE",2.1986504,"OQ","OQ","66",5,3,2,1,59,"OQ","OQ_OQ_M","41-65"
154634,"DE",2.6482592,"PI","OQ","PI",3,3,3,2,42,"PI","PI_PI_F","41-65"
155113,"DE",2.1202455,"OQ","C","ONQ",5,3,2,2,41,"C","OQ_ONQ_F","41-65"
155131,"DE",3.34788,"OQ","PI","66",4,3,3,1,50,"C","OQ_PI_M","41-65"
155202,"DE",3.34788,"OQ","C","C",3,5,5,1,36,"C","OQ_C_M","26-40"
155214,"DE",2.6482592,"OQ","OQ","OQ",4,5,2,2,46,"OQ","OQ_OQ_F","41-65"
155220,"DE",3.34788,"OQ","ONQ","66",3,2,3,1,35,"C","OQ_ONQ_M","26-40"
155226,"DE",2.5733268,"C","C","66",5,4,2,1,54,"C","C_C_M","41-65"
155303,"DE",2.6482592,"OQ","OQ","OQ",3,5,3,2,37,"C","OQ_OQ_F","26-40"
155422,"DE",3.3303313,"PI","OQ","66",3,3,2,1,79,"PI","PI_OQ_M",">65"
155511,"DE",2.1202455,"OQ","C","C",5,5,5,2,47,"C","OQ_C_F","41-65"
156115,"DE",3.34788,"OQ","OQ","OQ",3,3,3,1,51,"OQ","OQ_OQ_M","41-65"
156127,"DE",3.3303313,"OQ","C","OQ",3,3,2,1,55,"OQ","OQ_C_M","41-65"
156216,"DE",2.1986504,"C","OQ","66",5,5,3,1,73,"C","C_OQ_M",">65"
156222,"DE",3.34788,"OQ","OQ","66",3,3,2,1,39,"OQ","OQ_OQ_M","26-40"
156329,"DE",2.1986504,"C","OQ","OQ",5,3,3,1,79,"C","C_OQ_M",">65"
156513,"DE",2.1202455,"OQ","ONQ","ONQ",5,3,2,2,38,"OQ","OQ_ONQ_F","26-40"
156525,"DE",2.6482592,"OQ","OQ","OQ",3,5,3,2,47,"C","OQ_OQ_F","41-65"
157122,"DE",2.1202455,"PI","ONQ","ONQ",5,3,2,2,43,"PI","PI_ONQ_F","41-65"
157223,"DE",3.3303313,"OQ","OQ","66",3,3,2,1,55,"C","OQ_OQ_M","41-65"
157235,"DE",3.34788,"OQ","OQ","OQ",4,5,3,1,35,"C","OQ_OQ_M","26-40"
157318,"DE",3.5161686,"OQ","OQ","OQ",4,3,3,2,27,"C","OQ_OQ_F","26-40"
157330,"DE",2.6482592,"OQ","OQ","OQ",4,3,3,2,39,"C","OQ_OQ_F","26-40"
157336,"DE",2.8706136,"PI","OQ","OQ",3,3,3,2,55,"PI","PI_OQ_F","41-65"
157401,"DE",3.5161686,"OQ","OQ","OQ",3,3,3,2,33,"OQ","OQ_OQ_F","26-40"
157419,"DE",3.5161686,"OQ","OQ","OQ",3,3,3,2,28,"OQ","OQ_OQ_F","26-40"
157431,"DE",2.8706136,"OQ","OQ","OQ",3,3,2,2,63,"OQ","OQ_OQ_F","41-65"
157502,"DE",2.2944005,"C","OQ","ONQ",5,3,2,2,72,"C","C_ONQ_F",">65"
157520,"DE",2.5733268,"C","PI","66",5,3,2,1,49,"C","C_PI_M","41-65"
157526,"DE",2.5733268,"PI","OQ","66",5,3,2,1,53,"PI","PI_OQ_M","41-65"
157532,"DE",3.34788,"OQ","OQ","OQ",3,5,3,1,51,"C","OQ_OQ_M","41-65"
157609,"DE",3.34788,"OQ","OQ","66",4,3,1,1,52,"OQ","OQ_OQ_M","41-65"
