"identifiant","pays","poids","csp","csp_père","csp_mère","education","education_pere","education_mere","genre","age","csp_avec_A","mobilite","mobilite_educ","age_cat"
25179,"DK",0.29451302,"5","2","3",5,2,3,2,86,"C","C_OQ_M","5_2_M",">65"
25187,"DK",0.29317948,"3","3","2",3,3,2,2,78,"PI","PI_PI_M","3_3_M",">65"
25195,"DK",0.2231259,"5","3","3",5,3,3,2,23,"PI","PI_C_M","5_3_M","14-25"
25200,"DK",0.37038672,"3","5","5",3,5,5,2,19,"OQ","OQ_C_M","3_5_M","14-25"
25226,"DK",0.40161428,"1","1","1",1,1,1,2,69,"OQ","OQ_ONQ_M","1_1_M",">65"
25234,"DK",0.2827459,"2","3","3",2,3,3,2,16,"OQ","OQ_OQ_M","2_3_M","14-25"
25242,"DK",0.38475713,"3","2","3",3,2,3,1,27,"ONQ","ONQ_OQ_F","3_3_F","26-40"
25250,"DK",0.38475713,"3","1","1",3,1,1,1,27,"OQ","OQ_OQ_F","3_1_F","26-40"
25268,"DK",0.29336327,"3","2","2",3,2,2,2,47,"PI","PI_OQ_M","3_2_M","41-65"
25315,"DK",0.29336327,"3","1","2",3,1,2,2,45,"C","C_C_M","3_1_M","41-65"
25323,"DK",0.27880538,"2","3","3",2,3,3,1,17,"C","C_C_F","2_3_F","14-25"
25331,"DK",0.20238902,"5","3","3",5,3,3,1,62,"C","C_OQ_F","5_3_F","41-65"
25349,"DK",0.2827459,"2","3","3",2,3,3,2,19,"C","C_OQ_M","2_3_M","14-25"
25357,"DK",0.23711574,"3","2","3",3,2,3,1,56,"OQ","OQ_PI_F","3_3_F","41-65"
25365,"DK",0.40161428,"2","2","2",2,2,2,2,71,"A","OQ_PI_M","2_2_M",">65"
25373,"DK",0.2827459,"2","3","3",2,3,3,2,19,"ONQ","ONQ_OQ_M","2_3_M","14-25"
25399,"DK",0.37038672,"3","3","5",3,3,5,2,20,"ONQ","ONQ_OQ_M","3_3_M","14-25"
25438,"DK",0.31178707,"3","5","1",3,5,1,1,50,"OQ","OQ_OQ_F","3_1_F","41-65"
25454,"DK",0.29451302,"5","1","1",5,1,1,2,64,"C","C_OQ_M","5_1_M","41-65"
25501,"DK",0.24064107,"3","2","2",3,2,2,1,43,"C","C_PI_F","3_2_F","41-65"
25527,"DK",0.30997086,"2","3","2",2,3,2,2,55,"PI","PI_OQ_M","2_3_M","41-65"
25543,"DK",0.285869,"3","3","5",3,3,5,2,25,"OQ","OQ_OQ_M","3_3_M","14-25"
25551,"DK",0.27710983,"2","1","2",2,1,2,2,49,"OQ","OQ_OQ_M","2_1_M","41-65"
25569,"DK",0.27710983,"2","3","2",2,3,2,2,42,"C","C_OQ_M","2_3_M","41-65"
25585,"DK",0.16466354,"5","3","3",5,3,3,2,38,"PI","PI_C_M","5_3_M","26-40"
25593,"DK",0.15620632,"5","3","3",5,3,3,1,79,"C","C_C_F","5_3_F",">65"
25616,"DK",0.29696026,"3","5","3",3,5,3,1,25,"PI","PI_C_F","3_3_F","14-25"
25624,"DK",0.22627954,"3","3","2",3,3,2,2,80,"C","C_C_M","3_3_M",">65"
25632,"DK",0.18300885,"3","3","3",3,3,3,1,58,"C","C_OQ_F","3_3_F","41-65"
25666,"DK",0.22627954,"3","3","3",3,3,3,2,61,"OQ","OQ_OQ_M","3_3_M","41-65"
25690,"DK",0.285869,"3","2","2",3,2,2,2,26,"ONQ","ONQ_ONQ_M","3_2_M","26-40"
25705,"DK",0.285869,"3","5","5",3,5,5,2,24,"C","C_C_M","3_5_M","14-25"
25721,"DK",0.29696026,"3","3","3",3,3,3,1,22,"ONQ","ONQ_PI_F","3_3_F","14-25"
25747,"DK",0.1809273,"5","3","2",5,3,2,1,45,"OQ","OQ_OQ_F","5_2_F","41-65"
25755,"DK",0.30997086,"2","1","2",2,1,2,2,78,"PI","PI_OQ_M","2_1_M",">65"
25763,"DK",0.24064107,"3","3","2",3,3,2,1,44,"C","C_OQ_F","3_2_F","41-65"
25828,"DK",0.22627954,"3","3","2",3,3,2,2,63,"ONQ","ONQ_OQ_M","3_3_M","41-65"
25844,"DK",0.24064107,"3","3","2",3,3,2,1,44,"C","C_ONQ_F","3_2_F","41-65"
25878,"DK",0.31178707,"3","5","3",3,5,3,1,48,"PI","PI_C_F","3_3_F","41-65"
25909,"DK",0.2827459,"2","5","5",2,5,5,2,28,"PI","PI_C_M","2_5_M","26-40"
25917,"DK",0.35903788,"2","2","2",2,2,2,2,50,"OQ","OQ_C_M","2_2_M","41-65"
25941,"DK",0.20663227,"5","5","3",5,5,3,1,31,"C","C_ONQ_F","5_3_F","26-40"
25959,"DK",0.38475713,"3","3","2",3,3,2,1,33,"OQ","OQ_PI_F","3_2_F","26-40"
25983,"DK",0.29451302,"5","5","2",5,5,2,2,60,"PI","PI_PI_M","5_5_M","41-65"
25991,"DK",0.2231259,"5","2","3",5,2,3,2,23,"C","C_C_M","5_2_M","14-25"
26002,"DK",0.21334662,"5","2","2",5,2,2,2,50,"C","C_ONQ_M","5_2_M","41-65"
26028,"DK",0.29451302,"5","5","2",5,5,2,2,62,"PI","PI_C_M","5_5_M","41-65"
26044,"DK",0.40161428,"2","2","2",2,2,2,2,61,"OQ","OQ_ONQ_M","2_2_M","41-65"
26060,"DK",0.40161428,"2","1","1",2,1,1,2,56,"ONQ","ONQ_ONQ_M","2_1_M","41-65"
26086,"DK",0.2344188,"5","5","3",5,5,3,1,38,"C","C_PI_F","5_3_F","26-40"
26094,"DK",0.2827459,"2","2","2",2,2,2,2,26,"PI","PI_ONQ_M","2_2_M","26-40"
26109,"DK",0.31178707,"3","2","2",3,2,2,1,40,"OQ","OQ_ONQ_F","3_2_F","26-40"
26133,"DK",0.2231259,"5","2","2",5,2,2,2,31,"PI","PI_C_M","5_2_M","26-40"
26141,"DK",0.40161428,"2","2","2",2,2,2,2,81,"OQ","OQ_OQ_M","2_2_M",">65"
26175,"DK",0.2827459,"2","2","2",2,2,2,2,28,"OQ","OQ_OQ_M","2_2_M","26-40"
26183,"DK",0.40161428,"2","2","2",2,2,2,2,74,"ONQ","ONQ_C_M","2_2_M",">65"
26191,"DK",0.35903788,"2","2","2",2,2,2,2,40,"OQ","OQ_ONQ_M","2_2_M","26-40"
26206,"DK",0.27880538,"2","3","2",2,3,2,1,32,"OQ","OQ_ONQ_F","2_2_F","26-40"
26214,"DK",0.27880538,"2","5","5",2,5,5,1,19,"C","C_C_F","2_5_F","14-25"
26256,"DK",0.21822676,"2","5","3",2,5,3,2,24,"ONQ","ONQ_OQ_M","2_5_M","14-25"
26264,"DK",0.1722113,"5","3","3",5,3,3,2,31,"C","C_OQ_M","5_3_M","26-40"
26298,"DK",0.21822676,"2","3","5",2,3,5,2,26,"PI","PI_OQ_M","2_3_M","26-40"
26329,"DK",0.24064107,"3","5","3",3,5,3,1,36,"OQ","OQ_PI_F","3_3_F","26-40"
26379,"DK",0.1722113,"5","3","2",5,3,2,2,33,"C","C_OQ_M","5_3_M","26-40"
26395,"DK",0.27710983,"2","3","2",2,3,2,2,46,"OQ","OQ_OQ_M","2_3_M","41-65"
26400,"DK",0.2151854,"2","2","3",2,2,3,1,20,"OQ","OQ_OQ_F","2_3_F","14-25"
26434,"DK",0.22642136,"3","3","2",3,3,2,2,42,"OQ","OQ_ONQ_M","3_3_M","41-65"
26442,"DK",0.22642136,"3","2","2",3,2,2,2,48,"ONQ","ONQ_C_M","3_2_M","41-65"
26450,"DK",0.16466354,"5","2","2",5,2,2,2,47,"PI","PI_PI_M","5_2_M","41-65"
26515,"DK",0.22627954,"3","3","1",3,3,1,2,66,"OQ","OQ_OQ_M","3_3_M",">65"
26531,"DK",0.22627954,"3","3","2",3,3,2,2,68,"OQ","OQ_OQ_M","3_3_M",">65"
26549,"DK",0.24064107,"3","2","2",3,2,2,1,46,"OQ","OQ_ONQ_F","3_2_F","41-65"
26581,"DK",0.22642136,"3","5","3",3,5,3,2,52,"C","C_C_M","3_5_M","41-65"
26620,"DK",0.22627954,"3","3","1",3,3,1,2,64,"C","C_OQ_M","3_3_M","41-65"
26662,"DK",0.18300885,"3","2","2",3,2,2,1,63,"OQ","OQ_ONQ_F","3_2_F","41-65"
26670,"DK",0.2151854,"2","5","5",2,5,5,1,18,"PI","PI_C_F","2_5_F","14-25"
26688,"DK",0.16466354,"5","2","2",5,2,2,2,40,"PI","PI_OQ_M","5_2_M","26-40"
26701,"DK",0.30997086,"2","2","2",2,2,2,2,59,"ONQ","ONQ_OQ_M","2_2_M","41-65"
26719,"DK",0.30997086,"2","2","2",2,2,2,2,59,"OQ","OQ_OQ_M","2_2_M","41-65"
26735,"DK",0.28954256,"2","2","2",2,2,2,1,58,"OQ","OQ_OQ_F","2_2_F","41-65"
26777,"DK",0.30997086,"2","3","2",2,3,2,2,60,"ONQ","ONQ_OQ_M","2_3_M","41-65"
26793,"DK",0.16466354,"5","5","2",5,5,2,2,45,"C","C_C_M","5_5_M","41-65"
26832,"DK",0.1809273,"5","5","3",5,5,3,1,37,"PI","PI_PI_F","5_3_F","26-40"
26858,"DK",0.2151854,"2","3","3",2,3,3,1,20,"OQ","OQ_ONQ_F","2_3_F","14-25"
26874,"DK",0.29696026,"3","3","3",3,3,3,1,18,"ONQ","ONQ_PI_F","3_3_F","14-25"
26890,"DK",0.22642136,"3","1","1",3,1,1,2,36,"C","C_C_M","3_1_M","26-40"
26913,"DK",0.21822676,"2","5","2",2,5,2,2,16,"OQ","OQ_PI_M","2_5_M","14-25"
26921,"DK",0.1722113,"5","5","2",5,5,2,2,32,"PI","PI_C_M","5_5_M","26-40"
26939,"DK",0.30997086,"2","3","2",2,3,2,2,96,"OQ","OQ_C_M","2_3_M",">65"
26955,"DK",0.15948132,"5","3","3",5,3,3,1,30,"PI","PI_PI_F","5_3_F","26-40"
26963,"DK",0.1722113,"5","3","3",5,3,3,2,26,"PI","PI_PI_M","5_3_M","26-40"
26971,"DK",0.22642136,"3","2","2",3,2,2,2,52,"PI","PI_ONQ_M","3_2_M","41-65"
27121,"DK",0.22642136,"3","2","2",3,2,2,2,47,"PI","PI_OQ_M","3_2_M","41-65"
27147,"DK",0.15620632,"5","2","1",5,2,1,1,78,"C","C_C_F","5_1_F",">65"
27163,"DK",0.22627954,"3","3","1",3,3,1,2,93,"OQ","OQ_OQ_M","3_3_M",">65"
27189,"DK",0.27880538,"2","3","3",2,3,3,1,19,"OQ","OQ_PI_F","2_3_F","14-25"
27202,"DK",0.38475713,"3","1","1",3,1,1,1,32,"OQ","OQ_ONQ_F","3_1_F","26-40"
27210,"DK",0.31178707,"3","3","1",3,3,1,1,48,"OQ","OQ_OQ_F","3_1_F","41-65"
27236,"DK",0.38475713,"3","3","3",3,3,3,1,23,"OQ","OQ_OQ_F","3_3_F","14-25"
27252,"DK",0.31178707,"3","3","2",3,3,2,1,38,"OQ","OQ_ONQ_F","3_2_F","26-40"
27294,"DK",0.29336327,"3","3","2",3,3,2,2,44,"OQ","OQ_OQ_M","3_3_M","41-65"
27309,"DK",0.29336327,"3","1","1",3,1,1,2,37,"C","C_OQ_M","3_1_M","26-40"
27317,"DK",0.21334662,"5","5","5",5,5,5,2,41,"C","C_C_M","5_5_M","41-65"
27341,"DK",0.29336327,"3","1","1",3,1,1,2,54,"PI","PI_C_M","3_1_M","41-65"
27367,"DK",0.2344188,"5","2","2",5,2,2,1,37,"OQ","OQ_ONQ_F","5_2_F","26-40"
27383,"DK",0.31178707,"3","1","1",3,1,1,1,43,"OQ","OQ_C_F","3_1_F","41-65"
27430,"DK",0.38475713,"3","3","3",3,3,3,1,21,"ONQ","ONQ_PI_F","3_3_F","14-25"
27456,"DK",0.285869,"3","3","3",3,3,3,2,23,"OQ","OQ_PI_M","3_3_M","14-25"
27498,"DK",0.29696026,"3","3","3",3,3,3,1,32,"OQ","OQ_OQ_F","3_3_F","26-40"
27511,"DK",0.27710983,"2","2","2",2,2,2,2,47,"PI","PI_ONQ_M","2_2_M","41-65"
27529,"DK",0.2899786,"2","1","1",2,1,1,1,41,"OQ","OQ_C_F","2_1_F","41-65"
27537,"DK",0.2899786,"2","2","2",2,2,2,1,45,"C","C_ONQ_F","2_2_F","41-65"
27545,"DK",0.30997086,"2","2","2",2,2,2,2,61,"ONQ","ONQ_OQ_M","2_2_M","41-65"
27553,"DK",0.22642136,"3","2","2",3,2,2,2,52,"PI","PI_ONQ_M","3_2_M","41-65"
27579,"DK",0.23711574,"3","1","1",3,1,1,1,56,"ONQ","ONQ_OQ_F","3_1_F","41-65"
27587,"DK",0.37038672,"3","2","3",3,2,3,2,20,"OQ","OQ_OQ_M","3_2_M","14-25"
27595,"DK",0.29336327,"3","3","3",3,3,3,2,38,"PI","PI_OQ_M","3_3_M","26-40"
27618,"DK",0.37038672,"3","1","1",3,1,1,2,31,"OQ","OQ_ONQ_M","3_1_M","26-40"
27626,"DK",0.38475713,"3","1","3",3,1,3,1,33,"ONQ","ONQ_PI_F","3_3_F","26-40"
27634,"DK",0.31178707,"3","1","1",3,1,1,1,45,"C","C_OQ_F","3_1_F","41-65"
27650,"DK",0.29336327,"3","1","2",3,1,2,2,45,"OQ","OQ_OQ_M","3_1_M","41-65"
27676,"DK",0.37038672,"3","3","3",3,3,3,2,22,"OQ","OQ_OQ_M","3_3_M","14-25"
27684,"DK",0.37038672,"3","5","3",3,5,3,2,25,"C","C_C_M","3_5_M","14-25"
27692,"DK",0.21334662,"5","1","3",5,1,3,2,42,"PI","PI_ONQ_M","5_1_M","41-65"
27707,"DK",0.23711574,"3","1","1",3,1,1,1,58,"C","C_OQ_F","3_1_F","41-65"
27723,"DK",0.29451302,"5","2","2",5,2,2,2,59,"PI","PI_OQ_M","5_2_M","41-65"
27731,"DK",0.23711574,"3","1","1",3,1,1,1,55,"OQ","OQ_OQ_F","3_1_F","41-65"
27749,"DK",0.21334662,"5","1","1",5,1,1,2,35,"OQ","OQ_PI_M","5_1_M","26-40"
27757,"DK",0.31178707,"3","1","1",3,1,1,1,52,"OQ","OQ_ONQ_F","3_1_F","41-65"
27773,"DK",0.31178707,"3","1","1",3,1,1,1,36,"PI","PI_ONQ_F","3_1_F","26-40"
27781,"DK",0.21334662,"5","3","3",5,3,3,2,53,"C","C_C_M","5_3_M","41-65"
27812,"DK",0.37038672,"3","3","3",3,3,3,2,20,"OQ","OQ_C_M","3_3_M","14-25"
27870,"DK",0.31178707,"3","1","1",3,1,1,1,49,"OQ","OQ_OQ_F","3_1_F","41-65"
27896,"DK",0.27880538,"2","3","3",2,3,3,1,18,"ONQ","ONQ_C_F","2_3_F","14-25"
27901,"DK",0.29336327,"3","1","2",3,1,2,2,49,"PI","PI_OQ_M","3_1_M","41-65"
27935,"DK",0.38475713,"3","2","2",3,2,2,1,31,"PI","PI_OQ_F","3_2_F","26-40"
27951,"DK",0.23711574,"3","2","2",3,2,2,1,69,"C","C_OQ_F","3_2_F",">65"
27977,"DK",0.2344188,"5","3","2",5,3,2,1,36,"PI","PI_C_F","5_2_F","26-40"
27985,"DK",0.21334662,"5","3","2",5,3,2,2,44,"PI","PI_C_M","5_3_M","41-65"
27993,"DK",0.37038672,"3","2","2",3,2,2,2,26,"OQ","OQ_ONQ_M","3_2_M","26-40"
28020,"DK",0.29336327,"3","3","2",3,3,2,2,43,"OQ","OQ_C_M","3_3_M","41-65"
28046,"DK",0.38475713,"3","3","3",3,3,3,1,25,"OQ","OQ_PI_F","3_3_F","14-25"
28062,"DK",0.29336327,"3","3","2",3,3,2,2,35,"OQ","OQ_OQ_M","3_3_M","26-40"
28088,"DK",0.38475713,"3","3","3",3,3,3,1,23,"OQ","OQ_PI_F","3_3_F","14-25"
28096,"DK",0.23711574,"3","3","2",3,3,2,1,68,"OQ","OQ_ONQ_F","3_2_F",">65"
28101,"DK",0.29317948,"3","2","2",3,2,2,2,55,"ONQ","ONQ_OQ_M","3_2_M","41-65"
28119,"DK",0.23711574,"3","2","2",3,2,2,1,72,"OQ","OQ_OQ_F","3_2_F",">65"
28127,"DK",0.37038672,"3","3","3",3,3,3,2,26,"PI","PI_OQ_M","3_3_M","26-40"
28135,"DK",0.2827459,"2","3","3",2,3,3,2,26,"PI","PI_OQ_M","2_3_M","26-40"
28151,"DK",0.31178707,"3","2","3",3,2,3,1,36,"OQ","OQ_ONQ_F","3_3_F","26-40"
28193,"DK",0.29336327,"3","2","2",3,2,2,2,46,"C","C_OQ_M","3_2_M","41-65"
28224,"DK",0.27880538,"2","5","3",2,5,3,1,16,"ONQ","ONQ_ONQ_F","2_3_F","14-25"
28240,"DK",0.29451302,"5","2","3",5,2,3,2,68,"C","C_OQ_M","5_2_M",">65"
28274,"DK",0.40161428,"2","2","2",2,2,2,2,57,"OQ","OQ_OQ_M","2_2_M","41-65"
28282,"DK",0.29336327,"3","3","2",3,3,2,2,42,"OQ","OQ_OQ_M","3_3_M","41-65"
28290,"DK",0.29451302,"5","2","2",5,2,2,2,63,"PI","PI_C_M","5_2_M","41-65"
28305,"DK",0.3757113,"2","3","2",2,3,2,1,39,"C","C_ONQ_F","2_2_F","26-40"
28313,"DK",0.29336327,"3","2","5",3,2,5,2,51,"C","C_OQ_M","3_2_M","41-65"
28339,"DK",0.29451302,"5","2","2",5,2,2,2,84,"PI","PI_OQ_M","5_2_M",">65"
28363,"DK",0.29336327,"3","3","2",3,3,2,2,45,"OQ","OQ_C_M","3_3_M","41-65"
28389,"DK",0.2231259,"5","3","3",5,3,3,2,33,"OQ","OQ_OQ_M","5_3_M","26-40"
28460,"DK",0.31178707,"3","3","2",3,3,2,1,43,"C","C_PI_F","3_2_F","41-65"
28486,"DK",0.37514636,"2","2","2",2,2,2,1,78,"OQ","OQ_OQ_F","2_2_F",">65"
28509,"DK",0.40161428,"2","2","2",2,2,2,2,68,"ONQ","ONQ_C_M","2_2_M",">65"
28541,"DK",0.2231259,"5","5","3",5,5,3,2,30,"PI","PI_C_M","5_5_M","26-40"
28575,"DK",0.38475713,"3","3","5",3,3,5,1,27,"OQ","OQ_C_F","3_5_F","26-40"
28591,"DK",0.27880538,"2","2","3",2,2,3,1,31,"OQ","OQ_OQ_F","2_3_F","26-40"
28606,"DK",0.27880538,"2","2","3",2,2,3,1,16,"ONQ","ONQ_PI_F","2_3_F","14-25"
28614,"DK",0.29336327,"3","1","2",3,1,2,2,45,"C","C_ONQ_M","3_1_M","41-65"
28622,"DK",0.29336327,"3","1","1",3,1,1,2,51,"OQ","OQ_OQ_M","3_1_M","41-65"
28630,"DK",0.40161428,"2","1","1",2,1,1,2,55,"ONQ","ONQ_ONQ_M","2_1_M","41-65"
28656,"DK",0.3757113,"2","2","3",2,2,3,1,37,"ONQ","ONQ_PI_F","2_3_F","26-40"
28729,"DK",0.31178707,"3","3","3",3,3,3,1,36,"PI","PI_PI_F","3_3_F","26-40"
28745,"DK",0.29336327,"3","3","2",3,3,2,2,37,"PI","PI_OQ_M","3_3_M","26-40"
28761,"DK",0.2827459,"2","3","2",2,3,2,2,23,"ONQ","ONQ_ONQ_M","2_3_M","14-25"
28800,"DK",0.40161428,"2","2","2",2,2,2,2,61,"C","C_C_M","2_2_M","41-65"
28818,"DK",0.40161428,"2","3","2",2,3,2,2,58,"C","C_C_M","2_3_M","41-65"
28826,"DK",0.29317948,"3","2","2",3,2,2,2,56,"OQ","OQ_C_M","3_2_M","41-65"
28834,"DK",0.35903788,"2","3","2",2,3,2,2,48,"OQ","OQ_OQ_M","2_3_M","41-65"
28850,"DK",0.29317948,"3","2","2",3,2,2,2,56,"OQ","OQ_OQ_M","3_2_M","41-65"
28884,"DK",0.29317948,"3","2","2",3,2,2,2,70,"C","C_OQ_M","3_2_M",">65"
28892,"DK",0.37038672,"3","2","5",3,2,5,2,28,"PI","PI_OQ_M","3_2_M","26-40"
28915,"DK",0.2231259,"5","2","2",5,2,2,2,33,"C","C_OQ_M","5_2_M","26-40"
28923,"DK",0.3757113,"2","2","2",2,2,2,1,46,"ONQ","ONQ_OQ_F","2_2_F","41-65"
28949,"DK",0.3757113,"2","1","1",2,1,1,1,46,"ONQ","ONQ_OQ_F","2_1_F","41-65"
28965,"DK",0.2344188,"5","3","3",5,3,3,1,47,"C","C_PI_F","5_3_F","41-65"
28973,"DK",0.31178707,"3","3","5",3,3,5,1,50,"C","C_C_F","3_5_F","41-65"
29000,"DK",0.21334662,"5","2","2",5,2,2,2,43,"PI","PI_OQ_M","5_2_M","41-65"
29018,"DK",0.37514636,"2","2","2",2,2,2,1,65,"ONQ","ONQ_OQ_F","2_2_F","41-65"
29026,"DK",0.20238902,"5","2","2",5,2,2,1,55,"PI","PI_ONQ_F","5_2_F","41-65"
29076,"DK",0.20238902,"5","5","5",5,5,5,1,61,"C","C_OQ_F","5_5_F","41-65"
29084,"DK",0.2231259,"5","2","2",5,2,2,2,28,"C","C_PI_M","5_2_M","26-40"
29092,"DK",0.29336327,"3","3","2",3,3,2,2,54,"OQ","OQ_OQ_M","3_3_M","41-65"
29115,"DK",0.38475713,"3","3","5",3,3,5,1,28,"ONQ","ONQ_C_F","3_5_F","26-40"
29131,"DK",0.40161428,"2","2","2",2,2,2,2,71,"ONQ","ONQ_OQ_M","2_2_M",">65"
29173,"DK",0.38475713,"3","2","3",3,2,3,1,32,"C","C_PI_F","3_3_F","26-40"
29199,"DK",0.23711574,"3","1","1",3,1,1,1,73,"OQ","OQ_OQ_F","3_1_F",">65"
29238,"DK",0.38475713,"3","2","2",3,2,2,1,21,"C","C_OQ_F","3_2_F","14-25"
29246,"DK",0.2827459,"2","5","5",2,5,5,2,18,"C","C_C_M","2_5_M","14-25"
29262,"DK",0.2344188,"5","2","2",5,2,2,1,40,"PI","PI_ONQ_F","5_2_F","26-40"
29288,"DK",0.19380751,"3","2","2",3,2,2,2,41,"C","C_ONQ_M","3_2_M","41-65"
29335,"DK",0.14740591,"5","3","3",5,3,3,2,30,"C","C_PI_M","5_3_M","26-40"
29343,"DK",0.14740591,"5","3","3",5,3,3,2,31,"PI","PI_OQ_M","5_3_M","26-40"
29351,"DK",0.13650954,"5","5","2",5,5,2,1,31,"C","C_OQ_F","5_2_F","26-40"
29369,"DK",0.14740591,"5","3","5",5,3,5,2,23,"PI","PI_C_M","5_3_M","14-25"
29377,"DK",0.19368611,"3","1","2",3,1,2,2,62,"OQ","OQ_OQ_M","3_1_M","41-65"
29393,"DK",0.18418999,"2","5","5",2,5,5,1,31,"OQ","OQ_C_F","2_5_F","26-40"
29416,"DK",0.15486643,"5","1","5",5,1,5,1,38,"C","C_C_F","5_5_F","26-40"
29424,"DK",0.25418594,"3","3","3",3,3,3,1,27,"OQ","OQ_ONQ_F","3_3_F","26-40"
29440,"DK",0.18418999,"2","3","3",2,3,3,1,16,"OQ","OQ_PI_F","2_3_F","14-25"
29458,"DK",0.1409453,"5","3","2",5,3,2,2,46,"PI","PI_OQ_M","5_3_M","41-65"
29466,"DK",0.19380751,"3","3","2",3,3,2,2,40,"C","C_ONQ_M","3_3_M","26-40"
29505,"DK",0.19380751,"3","3","2",3,3,2,2,37,"C","C_C_M","3_3_M","26-40"
29539,"DK",0.15486643,"5","5","2",5,5,2,1,44,"C","C_OQ_F","5_2_F","41-65"
29563,"DK",0.19368611,"3","1","2",3,1,2,2,60,"OQ","OQ_OQ_M","3_1_M","41-65"
29571,"DK",0.15664816,"3","3","2",3,3,2,1,60,"PI","PI_OQ_F","3_2_F","41-65"
29602,"DK",0.1409453,"5","5","3",5,5,3,2,52,"C","C_C_M","5_5_M","41-65"
29652,"DK",0.13370627,"5","3","2",5,3,2,1,62,"C","C_PI_F","5_2_F","41-65"
29660,"DK",0.1409453,"5","1","1",5,1,1,2,37,"PI","PI_ONQ_M","5_1_M","26-40"
29678,"DK",0.23719478,"2","5","3",2,5,3,2,50,"PI","PI_PI_M","2_5_M","41-65"
29694,"DK",0.1409453,"5","2","3",5,2,3,2,42,"C","C_PI_M","5_2_M","41-65"
29725,"DK",0.20597902,"3","2","2",3,2,2,1,50,"ONQ","ONQ_ONQ_F","3_2_F","41-65"
29733,"DK",0.18679327,"2","3","5",2,3,5,2,17,"OQ","OQ_OQ_M","2_3_M","14-25"
29759,"DK",0.19380751,"3","3","3",3,3,3,2,37,"C","C_OQ_M","3_3_M","26-40"
29775,"DK",0.23719478,"2","2","2",2,2,2,2,37,"ONQ","ONQ_OQ_M","2_2_M","26-40"
29783,"DK",0.19380751,"3","2","2",3,2,2,2,50,"OQ","OQ_OQ_M","3_2_M","41-65"
29791,"DK",0.23719478,"2","5","2",2,5,2,2,53,"C","C_PI_M","2_5_M","41-65"
29806,"DK",0.19380751,"3","2","2",3,2,2,2,54,"C","C_PI_M","3_2_M","41-65"
29814,"DK",0.19380751,"3","1","1",3,1,1,2,53,"PI","PI_OQ_M","3_1_M","41-65"
29822,"DK",0.19368611,"3","1","1",3,1,1,2,78,"OQ","OQ_ONQ_M","3_1_M",">65"
29856,"DK",0.24820992,"2","2","2",2,2,2,1,37,"OQ","OQ_OQ_F","2_2_F","26-40"
29864,"DK",0.24469228,"3","3","5",3,3,5,2,30,"C","C_PI_M","3_3_M","26-40"
29898,"DK",0.24469228,"3","5","3",3,5,3,2,31,"C","C_C_M","3_5_M","26-40"
29911,"DK",0.24469228,"3","2","3",3,2,3,2,34,"C","C_ONQ_M","3_2_M","26-40"
29929,"DK",0.19380751,"3","2","2",3,2,2,2,47,"OQ","OQ_C_M","3_2_M","41-65"
29953,"DK",0.18418999,"2","2","2",2,2,2,1,27,"ONQ","ONQ_ONQ_F","2_2_F","26-40"
29961,"DK",0.1409453,"5","3","2",5,3,2,2,45,"PI","PI_C_M","5_3_M","41-65"
30009,"DK",0.20597902,"3","3","2",3,3,2,1,36,"OQ","OQ_OQ_F","3_2_F","26-40"
30033,"DK",0.23719478,"2","3","2",2,3,2,2,52,"ONQ","ONQ_OQ_M","2_3_M","41-65"
30067,"DK",0.18418999,"2","5","2",2,5,2,1,19,"OQ","OQ_PI_F","2_2_F","14-25"
30075,"DK",0.24469228,"3","3","5",3,3,5,2,20,"ONQ","ONQ_OQ_M","3_3_M","14-25"
30083,"DK",0.14740591,"5","3","3",5,3,3,2,26,"C","C_PI_M","5_3_M","26-40"
30156,"DK",0.19368611,"3","2","2",3,2,2,2,58,"C","C_OQ_M","3_2_M","41-65"
30198,"DK",0.26532245,"2","2","2",2,2,2,2,68,"ONQ","ONQ_OQ_M","2_2_M",">65"
30203,"DK",0.19380751,"3","3","2",3,3,2,2,48,"OQ","OQ_OQ_M","3_3_M","41-65"
30279,"DK",0.19380751,"3","2","2",3,2,2,2,51,"C","C_OQ_M","3_2_M","41-65"
30376,"DK",0.26532245,"2","2","2",2,2,2,2,74,"C","C_OQ_M","2_2_M",">65"
30384,"DK",0.1409453,"5","5","5",5,5,5,2,42,"C","C_C_M","5_5_M","41-65"
30392,"DK",0.27880538,"2","3","3",2,3,3,1,18,"OQ","OQ_C_F","2_3_F","14-25"
30407,"DK",0.25418594,"3","3","3",3,3,3,1,24,"OQ","OQ_C_F","3_3_F","14-25"
30415,"DK",0.1409453,"5","3","2",5,3,2,2,52,"PI","PI_OQ_M","5_3_M","41-65"
30423,"DK",0.19380751,"3","1","3",3,1,3,2,46,"PI","PI_OQ_M","3_1_M","41-65"
30449,"DK",0.26532245,"2","2","2",2,2,2,2,67,"OQ","OQ_OQ_M","2_2_M",">65"
30465,"DK",0.14740591,"5","3","3",5,3,3,2,26,"PI","PI_OQ_M","5_3_M","26-40"
30504,"DK",0.25418594,"3","3","5",3,3,5,1,29,"OQ","OQ_C_F","3_5_F","26-40"
30520,"DK",0.14740591,"5","3","5",5,3,5,2,32,"C","C_ONQ_M","5_3_M","26-40"
30538,"DK",0.24469228,"3","3","2",3,3,2,2,21,"OQ","OQ_PI_M","3_3_M","14-25"
